0.5845792550247539	0.8859071851520476
0.5841998554427577	0.8860460245494625
0.5839709836716023	0.886099412167574
0.5836719814198457	0.8861062040834891
0.5833813505993317	0.8861520100280231
0.5831711171090574	0.8861425329360514
0.582874642081827	0.8861118903386721
0.5826974204619264	0.8861038348104905
0.582666935816079	0.8860305452992382
0.5828694296812411	0.8858981819146687
0.5830262755533997	0.8858086233955296
0.5830821903960417	0.8857272783560844
0.5831414222208753	0.8856228723928486
0.5830101644970449	0.885573117659991
0.5828261509612305	0.885560639488893
0.5826075460397135	0.8855788039151742
0.582428902856017	0.8854619197808403
0.5822009787940601	0.8853129714853258
0.5820897809149066	0.8851589687407561
0.5820179129674415	0.8850499821830691
0.581855222888568	0.884896611244627
0.5818635943198107	0.8847614047324772
0.5820551895292039	0.8846399400036923
0.5820874116419136	0.8844502402126878
0.5822949599561282	0.8843622612088736
0.5824382219964568	0.8841777738184593
0.5824331675474044	0.8840717883398874
0.5825865384858394	0.8839103618732749
0.582774658761509	0.8837462502306055
0.5827898221086654	0.8836179935859055
0.5829236070570221	0.8834464582211822
0.5831092001081657	0.8833407886456798
0.5836666110677278	0.8833878582024806
0.5839640338041554	0.8834954231963773
0.5841159831787947	0.8835753466720212
0.5844641083572797	0.8836394749943711
0.5848842594347617	0.883719398470015
0.5851647813571705	0.8837835267923649
0.5854612563844008	0.8838751386814444
0.5856545890606565	0.8840171371095091
0.5859766522362149	0.88414713122108
0.5861257584832613	0.884288497843017
0.5862680728143941	0.8843993798190983
0.5864528761078722	0.8844789873916726
0.5864917321849636	0.8846069281333144
0.5865053160167908	0.8847320257473646
0.5864519283986751	0.8848400645958544
0.5863113515344047	0.8849212516837649
0.5859300565340126	0.8849379945462447
0.5856741750507348	0.8850292905322547
0.5855223836276288	0.8851643390928808
0.585393653128326	0.8853158146129174
0.5851819980742559	0.8854319089895888
0.5850935452158375	0.8855386842258232
0.5847912259818907	0.8857269624530262
0.5845792550247539	0.8859071851520476
