0.34	0.8
0.34	0.84
0.42	0.84
0.42	0.82
0.58	0.82
0.58	0.8
0.6	0.8
0.6	0.78
0.68	0.78
0.68	0.76
0.76	0.76
0.76	0.74
0.78	0.74
0.78	0.72
0.84	0.72
0.84	0.7
0.86	0.7
0.86	0.68
0.84	0.66
0.8	0.66
0.82	0.64
0.82	0.62
0.8	0.62
0.8	0.6
0.82	0.6
0.82	0.58
0.8	0.58
0.8	0.56
0.74	0.56
0.74	0.58
0.72	0.58
0.72	0.6
0.68	0.6
0.68	0.62
0.64	0.62
0.64	0.66
0.62	0.68
0.6	0.68
0.6	0.7
0.58	0.7
0.58	0.68
0.54	0.68
0.54	0.7
0.5	0.7
0.5	0.68
0.48	0.68
0.48	0.66
0.44	0.66
0.44	0.68
0.42	0.68
0.42	0.7
0.4	0.7
0.4	0.72
0.42	0.72
0.4	0.74
0.38	0.74
0.38	0.8
0.36	0.8
0.34	0.8
