0.26	0.34
0.26	0.4
0.28	0.4
0.28	0.42
0.44	0.42
0.44	0.38
0.46	0.38
0.46	0.34
0.52	0.34
0.52	0.32
0.64	0.32
0.64	0.3
0.68	0.3
0.68	0.22
0.7	0.22
0.7	0.2
0.72	0.2
0.72	0.18
0.74	0.18
0.74	0.14
0.72	0.14
0.72	0.1
0.76	0.1
0.76	0.06
0.78	0.06
0.78	0.04
0.8	0.04
0.8	0.0
0.72	0.0
0.7	0.02
0.64	0.02
0.64	0.04
0.62	0.04
0.62	0.06
0.6	0.06
0.58	0.08
0.54	0.08
0.54	0.1
0.5	0.1
0.5	0.12
0.46	0.12
0.46	0.14
0.44	0.14
0.44	0.16
0.42	0.16
0.42	0.22
0.38	0.22
0.38	0.24
0.36	0.24
0.36	0.26
0.34	0.26
0.34	0.28
0.3	0.28
0.3	0.32
0.26	0.32
0.26	0.34
