	-6.930753	61.9693987
	-6.9308694	61.9693459
	-6.9309197	61.9692782
	-6.9309907	61.9692302
	-6.9310835	61.9692006
	-6.9311997	61.9691859
	-6.9313376	61.9691888
	-6.9315579	61.9691978
	-6.9317385	61.9691841
	-6.9318683	61.9691459
	-6.9319708	61.9690887
	-6.9319934	61.9690248
	-6.9320078	61.9689765
	-6.9320793	61.9689403
	-6.9322081	61.9689039
	-6.9323431	61.9688686
	-6.9323829	61.9688256
	-6.9323959	61.9687186
	-6.9323565	61.9686385
	-6.9321972	61.9685417
	-6.931882	61.968398
	-6.9320942	61.9684353
	-6.9322364	61.9684401
	-6.9323784	61.9684256
	-6.9325269	61.9683855
	-6.9326285	61.9683062
	-6.9326144	61.9682569
	-6.9325316	61.9681623
	-6.9324952	61.9680575
	-6.932631	61.9679447
	-6.9330868	61.9677303
	-6.9332284	61.9675843
	-6.9332103	61.9674838
	-6.933192	61.9671603
	-6.9332328	61.9669691
	-6.9333226	61.9669001
	-6.9334601	61.966822
	-6.9336484	61.9666538
	-6.9337458	61.9664797
	-6.9337344	61.9663716
	-6.9337236	61.9663095
	-6.9337293	61.9662684
	-6.9338072	61.9662257
	-6.9338618	61.9661725
	-6.9337618	61.9660877
	-6.9334548	61.9658288
	-6.9333252	61.9655079
	-6.9330192	61.965103
	-6.9325957	61.9649378
	-6.93231	61.9648071
	-6.9321631	61.9646415
	-6.93193	61.9642674
	-6.9317056	61.9641612
	-6.9314304	61.9640205
	-6.9313257	61.9638392
	-6.9314181	61.9637164
	-6.9315668	61.9635557
	-6.9315411	61.9634095
	-6.9313539	61.9632016
	-6.9307422	61.9629512
	-6.930249	61.9626924
	-6.9300532	61.9624503
	-6.9300482	61.9622485
	-6.9299391	61.9621192
	-6.9296228	61.9620027
	-6.9289622	61.9618733
	-6.9287498	61.9618345
	-6.9286464	61.9617571
	-6.9285317	61.9616161
	-6.9283014	61.9614012
	-6.9280774	61.961325
	-6.9278007	61.9612168
	-6.9274508	61.9612013
	-6.9273194	61.9612686
	-6.9274952	61.9613209
	-6.9276546	61.9614556
	-6.9276411	61.961577
	-6.9275307	61.9616165
	-6.9272722	61.9616285
	-6.9269598	61.9616905
	-6.926463	61.9617023
	-6.925773	61.9617244
	-6.9249649	61.9616206
	-6.9247609	61.9615875
	-6.9234463	61.9610962
	-6.9228035	61.9608589
	-6.9224351	61.9606557
	-6.9222407	61.9604439
	-6.9219773	61.9601528
	-6.9216944	61.9599901
	-6.9213291	61.9598847
	-6.9209663	61.9597795
	-6.9204525	61.9597029
	-6.9182285	61.9594969
	-6.9173372	61.9594623
	-6.9170573	61.9594579
	-6.9168994	61.9594045
	-6.916862	61.9593272
	-6.9169686	61.9591895
	-6.9165565	61.9591393
	-6.9163317	61.959006
	-6.9162173	61.9587964
	-6.9163246	61.9584094
	-6.9165984	61.9578708
	-6.9167379	61.9576121
	-6.9168337	61.9575586
	-6.9169984	61.9575296
	-6.9171593	61.9575501
	-6.9179528	61.9577286
	-6.9185512	61.9578268
	-6.9190766	61.957829
	-6.9194667	61.957792
	-6.9198731	61.9576688
	-6.9202115	61.9574595
	-6.9204771	61.9573138
	-6.9205078	61.9572168
	-6.9203923	61.9570809
	-6.9194218	61.9565055
	-6.9186592	61.9559714
	-6.9183181	61.9556622
	-6.9181586	61.9555973
	-6.9179798	61.9556036
	-6.917971	61.955665
	-6.9182733	61.9559252
	-6.9182329	61.956031
	-6.9179948	61.9560901
	-6.9176751	61.9561164
	-6.9173545	61.9561409
	-6.9171583	61.956183
	-6.9171538	61.9562324
	-6.9175768	61.9562255
	-6.917949	61.9561971
	-6.9182845	61.9561357
	-6.9184373	61.9561382
	-6.9186065	61.9562327
	-6.9186259	61.9563517
	-6.9187638	61.9565034
	-6.9187744	61.9566608
	-6.9188227	61.9567139
	-6.9189615	61.9567732
	-6.9190031	61.9568336
	-6.9189402	61.9569031
	-6.9182603	61.9568375
	-6.9179096	61.9567694
	-6.9176354	61.9566358
	-6.9174991	61.9566154
	-6.9174103	61.956644
	-6.9173924	61.9566863
	-6.9176744	61.9568397
	-6.9179226	61.9569195
	-6.9179559	61.956958
	-6.9178916	61.9570215
	-6.91767	61.9571179
	-6.9174194	61.9571575
	-6.917202	61.9571484
	-6.9169924	61.957083
	-6.9167102	61.9569242
	-6.9164042	61.9566914
	-6.9162305	61.9564968
	-6.9161002	61.9562563
	-6.9159286	61.956121
	-6.9151963	61.9557724
	-6.91496	61.9557766
	-6.9148227	61.9558533
	-6.9148114	61.955975
	-6.9144393	61.9559916
	-6.9143263	61.9559526
	-6.9141732	61.9557399
	-6.914151	61.9555781
	-6.9141026	61.9554825
	-6.9139611	61.9554495
	-6.9135092	61.9554853
	-6.9129101	61.9555103
	-6.9125413	61.9554714
	-6.9122626	61.9553744
	-6.9119764	61.9552093
	-6.9117446	61.9548468
	-6.9117251	61.954635
	-6.911811	61.9545199
	-6.9120591	61.9543371
	-6.9121456	61.9541777
	-6.91216	61.9540522
	-6.9120703	61.9539399
	-6.9118552	61.9538874
	-6.9115317	61.9539418
	-6.9113513	61.9540407
	-6.9112193	61.9542127
	-6.9110828	61.9542658
	-6.9109285	61.9542806
	-6.9107491	61.9542273
	-6.9106826	61.9541994
	-6.91061	61.9541788
	-6.9105192	61.9541675
	-6.9104637	61.9541617
	-6.9104278	61.9541504
	-6.9104163	61.9541271
	-6.910448	61.9540844
	-6.910457	61.953909
	-6.9103249	61.953812
	-6.9101374	61.9537724
	-6.9100207	61.953799
	-6.9098688	61.9537998
	-6.9097598	61.9537727
	-6.9096972	61.9537309
	-6.9096078	61.9536663
	-6.9094956	61.9536342
	-6.9093064	61.9535939
	-6.9091856	61.9535342
	-6.9091037	61.9534937
	-6.9089889	61.9534576
	-6.9088077	61.9534037
	-6.9086724	61.9534
	-6.9085313	61.9534422
	-6.9082608	61.9534708
	-6.907832	61.9534531
	-6.9074378	61.9534369
	-6.9072272	61.9534186
	-6.907078	61.9533758
	-6.9069539	61.9533027
	-6.9066073	61.9529606
	-6.9062462	61.952355
	-6.9062176	61.9522379
	-6.9062632	61.9522148
	-6.9067682	61.9522426
	-6.9069216	61.9522251
	-6.9072692	61.9521818
	-6.9077389	61.9520809
	-6.908086	61.9519686
	-6.9082193	61.9518443
	-6.9082139	61.9516935
	-6.9081475	61.9516239
	-6.9080881	61.9515758
	-6.908063	61.9515202
	-6.9080659	61.9513966
	-6.9079267	61.951336
	-6.9077609	61.9513134
	-6.9072311	61.9512569
	-6.9070703	61.9512644
	-6.9069583	61.9512218
	-6.9068163	61.9511888
	-6.9059448	61.9511142
	-6.9056396	61.9510731
	-6.9054094	61.9509971
	-6.9052936	61.9508837
	-6.9052743	61.9507934
	-6.9051613	61.9506564
	-6.9049328	61.9504852
	-6.9048029	61.9503739
	-6.9045989	61.9502612
	-6.9049132	61.9503076
	-6.9053195	61.9504225
	-6.9056236	61.9505028
	-6.906029	61.950581
	-6.9064226	61.9506774
	-6.9071023	61.9507918
	-6.9080187	61.9509164
	-6.9087616	61.9509268
	-6.9087577	61.9508796
	-6.9086954	61.950837
	-6.908441	61.9507829
	-6.9081238	61.9507576
	-6.9078531	61.9507051
	-6.9076563	61.9506075
	-6.9072201	61.9504447
	-6.9070645	61.950406
	-6.9067462	61.9503622
	-6.906168	61.9501828
	-6.9056372	61.9499858
	-6.905244	61.9498532
	-6.90513	61.9497412
	-6.9050342	61.9497048
	-6.9049325	61.9497257
	-6.9049333	61.9498043
	-6.9048821	61.9498496
	-6.904799	61.9498578
	-6.9047103	61.9498157
	-6.9044717	61.9498151
	-6.904224	61.9498096
	-6.9041886	61.9498601
	-6.9042921	61.9500192
	-6.9040558	61.9498551
	-6.9038777	61.9497879
	-6.9036708	61.9497586
	-6.9035112	61.9497754
	-6.9033689	61.9498041
	-6.9030742	61.9498028
	-6.9029032	61.9497746
	-6.9028101	61.949704
	-6.902615	61.9495057
	-6.9026181	61.9493656
	-6.9026972	61.9492344
	-6.9027402	61.9490446
	-6.9027637	61.9488986
	-6.902799	61.9486786
	-6.9028731	61.9485636
	-6.9029786	61.9483999
	-6.9031155	61.9483479
	-6.9032764	61.9483266
	-6.9034384	61.948304
	-6.9035121	61.9482653
	-6.9034635	61.9482203
	-6.9033194	61.9481748
	-6.9033244	61.948066
	-6.9030988	61.9479874
	-6.9028825	61.9479438
	-6.902718	61.9478609
	-6.9025054	61.9477368
	-6.902213	61.947643
	-6.9018436	61.9475699
	-6.9016481	61.94755
	-6.9014441	61.9475635
	-6.9010911	61.9475889
	-6.9006799	61.947577
	-6.9004213	61.9475338
	-6.9001115	61.9474596
	-6.8998482	61.9474398
	-6.8988906	61.9474158
	-6.8985945	61.9474083
	-6.8984413	61.9474045
	-6.8982429	61.9473809
	-6.8982054	61.947345
	-6.8982394	61.9473067
	-6.8983088	61.947292
	-6.8986112	61.9472933
	-6.8995682	61.9473356
	-6.89972	61.9473199
	-6.8997643	61.9472867
	-6.8997369	61.9472288
	-6.8996191	61.9471621
	-6.899399	61.9471091
	-6.8988765	61.947089
	-6.897947	61.9471115
	-6.8975626	61.9471181
	-6.8974488	61.9470933
	-6.8974048	61.9470435
	-6.8974758	61.9469376
	-6.8976783	61.9468766
	-6.8978534	61.9467649
	-6.8978244	61.9467121
	-6.8977177	61.9466515
	-6.8975783	61.9465966
	-6.897458	61.9465868
	-6.8973851	61.9466121
	-6.8973569	61.9467137
	-6.8971778	61.9467792
	-6.8969584	61.9467626
	-6.8967461	61.9466669
	-6.8964667	61.9465463
	-6.8961789	61.9464947
	-6.8959589	61.9464313
	-6.8958551	61.9463397
	-6.8958735	61.9462808
	-6.8958588	61.9462187
	-6.8958761	61.9461628
	-6.8959982	61.9459106
	-6.895985	61.945802
	-6.8960628	61.9457363
	-6.8961767	61.945672
	-6.8963909	61.9456156
	-6.8961219	61.9455807
	-6.8959081	61.9456023
	-6.8957719	61.9456391
	-6.8956575	61.9456367
	-6.8955383	61.9456211
	-6.8954756	61.9455906
	-6.8953254	61.9455554
	-6.89517	61.945539
	-6.8949881	61.9455199
	-6.8947425	61.9454806
	-6.8944996	61.9454739
	-6.8940051	61.945497
	-6.8937208	61.9454742
	-6.8934313	61.9453849
